sentences,labels
"Neurologists at Hospital Clínico San Carlos dedicated to positive #covid19 patients: like @DrJesusPorta, on the front line and always surrounded by hope. And one of the greatest experts in headaches, by the way. Because #somostodos #somossermas #somosclinico. https://t.co/74dR4yRfF9",0
".
These are the ""CLAP"" boxes that the Italian State provides (free of charge) to citizens for the Coronavirus. 
 #VenezuelaArrechate

https://t.co/zXAXwTPI1Y",0
"#venous #thrombosis due to #confinement, another serious consequence of #COVID19.
It is addressed in @efesalud by Dr. Beatriz Pombo Vide, #internist at the Lucus Augusti University Hospital in Lugo https://t.co/EDGTl7Rg04 @EFEnoticias #SEMItuit https://t.co/2cx29ZPZQs",0
"Map of coronavirus outbreaks in Spain: Aranda del Duero, in Burgos, is confined https://t.co/Yp0e7qA62n via @eldiacordoba",0
"#UnidosSalimosDeEsta supporting the measures to prevent the spread of the virus and the enormous effort made by our healthcare professionals.

Generating hoaxes or dividing with partisan interests undermines unity and morale. Do not spread, break the chain.

#HappySunday https://t.co/luCagVJE7l",0
"THAT THERE IS NO OTHER CONFINEMENT
THAT THERE IS NO OTHER CONFINEMENT
THAT THERE IS NO OTHER CONFINEMENT
THAT THERE IS NO OTHER CONFINEMENT",0
"Spain surpasses China in deaths with coronavirus after adding 738 deaths in one day. The dead are already 3,434 in our country. Contagions, 47,610 #COVID2019 #COVID19 https://t.co/5ebSjMBfkD",0
"Half of the government has studied in private schools. The children of the Minister of Education are in the private sector. During the COVID19 they prefer private health care, while the ""plebs"" must go to public health care.

This government is pure hypocrisy! #MotivesForMotion",0
The Brazilian Ministry of Health stockpiles more than 4 million chloroquine tablets while State Health Secretariats complain that essential medicines for coronavirus treatment in public hospitals are running low https://t.co/12Qtr6el0k,0
"According to WHO, it will take four to five years before COVID-19 is under control https://t.co/JSN6yVj2IV via @xatakaciencia",0
"AND....................... SOME OTHER ""MAMAOSTIAS"" PANIAGUADO, OF THOSE WHO HAVE NEVER WORKED IN ANYTHING OTHER THAN POLITICS, CRITICIZING THE MEASURE.
The use of face masks will be mandatory in Andalusia starting next week https://t.co/PIWyA7fmD7",0
Pablo maybe it's because THERE IS A FUCKING WORLD PANDEMIC https://t.co/dFndSTep3U,0
"Andalusia registers yet another outbreak of coronavirus in Malaga and there are now ten outbreaks with 181 positive cases
@elmundoes
https://t.co/adbkZDKY9N",0
"Remember to maintain the health recommendation of social distancing in the face of #COVID19. 
Protecting our elders is in our hands. #MadridEnManosDeTodos https://t.co/lHpugumlqM",0
"Biotech companies raise their voices against the Government: ""We would do 1.5 million Covid-19 tests, but they don't call us"" https://t.co/5Q6SJztUel",0
"- I would like a good mask to protect me and my loved ones.

- Do you want FFP2 or FFP3?

- The one that leaves my nose out better",0
"Diario Información: High temperatures, minimal daily variations and low altitudes slow covid-19 https://t.co/SGuiV5KZfl",0
"👉Men and women travelers, we remind you to respect the established rules regarding seat occupancy on trains when traveling 🚄.

#ThisVirusWeStopIt Together 
#AquestVirusElParemUnits https://t.co/zeDptmE0fB",0
"🔴 The military continue in the assembly of the field hospital in Sabadell.

They are working side by side with the technicians of the Department of Health, completely oblivious to the political noise.

https://t.co/Z4xMOkopgl by @maykanavarro #coronavirus #COVIDー19 https://t.co/8hqDS19wsA",0
How many covid-19 deaths have there been since the government stopped counting them https://t.co/3y0Dz0WY4T #covidー19,0
Day 30 of confinement https://t.co/kKQYDagn9A,0
"Europe bets on green recovery in response to coronavirus, Lorena Farràs @Lfarras https://t.co/NFfPdjphcI",0
"""The situation we live in this epidemic leads us to take as more major protection. But we have to understand that there are many things that we are still unclear about, because they are new. That includes the tests.""

#COVID19semFYC 
#COVID19 https://t.co/gdm3uyVxGI",0
"🗣 @CarmenRiolobos accuses the Government of lying, triggering mistrust and pain among the population and damaging Spain's scientific reputation by changes in the definition, declaration and computation of COVID-19 cases. https://t.co/0mzSPFaUYw",0
"I already said it here some other time. I think President Sanchez should send home all the ministers and call Madina and Ayllon. 
The pandemic, economic reconstruction and the conquest of Mars would be solved in a jiffy.
These guys are a powerhouse!",0
"@jramonfernandez #sanitarioslivesmatter #SanitariosNecesarios.
Legitimate protest! But this is not the time, not with an active pandemic that spreads in crowds. Not for this or any other demonstration.",0
I don't believe that typography,0
So The #Epidemiological closure of this Saturday at #National #COVID19 https://t.co/krm6Veydet,0
"@rafapal Word of Rhizophora:
As people begin to suspect that the virus was in the flu vaccine, they will want to disprove it. They will confine us in September to prove that it had nothing to do with it.

And they will succeed. Because everything is a lie

 Covid19 does not exist and I get tired of it.",0
"Hypocrisy: graphic description. When you go home, remember to make the cacerolada, sing the Resistiré and the applause. Thank you for so much. #irresponsible #childreninthestreet #COVID19 https://t.co/3XCtKjOLIa",0
"#InternationalWhoreDay2020
✅Today 20h we will be together with our Organized Neighbors🔥👍🏾👊🏾🏾.
🟥Denounce🟥
STOP ABUSE
POLICE!!!️
2J International Day
#SexWorkers
🛑Rambla Raval and carre Aurora ven cn 😷 respect distance social security 🚧 #coronavirus https://t.co/G5w9RBvrwb",0
"We are closing our beloved Radio 😢 Our contributors and hosts are staying home! From tomorrow all Radio Hoy programs will be done via remote X Skype. We remain on the air with the commitment as always, we support the #QuedateEnCasa #covıd19 #Coronavirus #RadioHoy https://t.co/Q81BBYpbdM",0
"80€ fine for using the Metro without a ticket.
100€ fine for not wearing a mask.
150€ fine for improper disposal of garbage.
200€ fine for parking the car incorrectly.

... but if you squat in the house of an old lady with Alzheimer's for months, you don't get kicked out or fined.

Enough, Spain.",0
Apostle Silvia de Muratore #endirect from #malaga. #yomequedoencasa https://t.co/paHf2P3YrQ,0
"@jairbolsonaro @govbr @mctic Remember when you were laughing about the Coronavirus? As it was entering China, Italy, Spain. You laughed and didn't prepare the country. 
You should end up in jail.",0
"🔴 51,090 is the number of professionals infected by Coronavirus today, 152 more than yesterday, 22.06% of the total infected. The number continues to increase every day.",0
"🦠The coronavirus has exposed the shamefulness of nursing homes🏥: they are managed by non-specialized funds, which take care of our elderly and market hamburgers. 

Social Rights Commission with @PabloIglesias 👇 https://t.co/yOBMu2WKCQ",0
"CuatroMilenio was the first program to talk about a possible pandemic and claimed that it was ""sugarcoating the information"" given to the public. 

https://t.co/cakQA8zMhQ",0
collaaaab is coming,0
"#EDICOM is producing face shields for its employees to preserve their #health. Although we will continue to telework in the medium term, it is important to avoid contagion during #de-escalation and the new normal. 

Committed to the health of the #team! https://t.co/5ZMU3Y76nb",0
"#OperationBalmis
No rest in the fight against #COVID19.
Today there are 7,321 military personnel working in 231 localities in disinfection, surveillance, logistical and health support tasks.
#ThisVirusWeStopItUnited https://t.co/DCSBC6DSWB",0
"The pandemic does not prevent the IBEX 35, including banks, insurance companies and companies in losses, from distributing dividends https://t.co/lyoFZW91lV via @_infoLibre",0
What is known about COVID-related syndrome affecting children | Health | The Journal https://t.co/yusfKTduVZ,0
"▶️The profile of the person infected with #coronavirus has changed He is now young, between 15 and 29 years old, and asymptomatic. https://t.co/p38gSsQKGP",0
"Very much agree with the master @JoaquinCaparros with the situation in post Corona Virus soccer. It is more for Humbler clubs in modest soccer as it can be 3° Division, it will be more difficult to sign players from outside or High profile coaches. Youth and Opportunities",0
"People without masks, crowds to celebrate whatever, hugs, kisses, drinking binges... and a thousand and one lack of precaution. How quickly we have forgotten about the 40,000 dead people or the sacrifice of the health workers we applauded from the balcony https://t.co/eyLLjdte5b",0
"The virus dealt the Spanish economy an unprecedented blow with a quarterly drop of 18.5%.

The @BancoDeEspana predicted a drop of between 16% and 21.8%. 

 https://t.co/MHeC5pwwdH via @el_pais",0
"COVID-19 and the value of knowledge. New newsletter of the Centro de Investigaciones Biológicas Margarita Salas (@CIB_CSIC) 

👉 https://t.co/IwTjVX2eMx https://t.co/2or0Wskp1S",0
"@LExiter_ @Csar40137203 @alfonsocendon @afernb @PSLPSOE https://t.co/FHHnMGfsmX here quiet as whores , while the extreme right says that the money stolen from us by the junta for the mining basins and we get the crumbs should be used to alleviate the coronavirus and not for ""progressive ravings"" shame and much disgust.",0
"🔴THE BEST WEAPON IS PREVENTION🚫 In order to continue contributing with maximum awareness to eradicate COVID-19 took place at the headquarters of the .@GNB_Portuguesa. #12Jun FANB FANByGNBPuebloVencedor #GNB #GraciasPuebloHeroico. 
 https://t.co/4uHfRZ51iG",0
"Some of you have asked for examples-photos of possible dermatological lesions caused by COVID, here is an atlas with examples of them:
https://t.co/uiCQObVQPk
#COVID__19 #Covid_19",0
Interactions between antidiabetics and drugs used in COVID-19 https://t.co/hnWUsBi1Td,0
"""Colau indulges herself in the midst of a coronavirus pandemic and buys a 47,000 euro official car"" https://t.co/o5irFGGOq7 via @libertaddigital",0
"The results obtained      with the infusion of plasma from cured donors, loaded with neutralizing antibodies, in patients with a severe or medium-severe form of Covid19      were really surprising https://t.co/tcxiaWFWrv via ......@Mantovauno.it",0
"In #Getafe Victor 👌.
https://t.co/J6dIfulSXy

Greetings",0
"you eat this man for wearing a mask with sharks that I do not know what problem you have and meanwhile your beloved king has had to tell his daughter to wear the mask, if you do not give more and you do not get tired of showing it.",0
"⭕ Nearly half of the coronavirus infections this weekend are concentrated in Madrid
https://t.co/a5s6ljYQ87",0
"📌Denunciamos q 18 sanitarians of the ICU of #hospitalgregoriomarañon have been infected with #Coronavirus #COVID19 in May after using masks without homologation.
Via @zonaretiro
https://t.co/IONIxTQfMC",0
